date,cuisine_type,popularity_score,avg_price,season,day_type,is_holiday,weather_impact_category,booking_lead_time_days
2025-05-23,French,87.93,232.42,Summer/Off-Peak,Weekend,False,Neutral,6
2025-05-23,Thai,69.31,175.02,Summer/Off-Peak,Weekend,False,Neutral,1
2025-05-23,Iranian,74.41,262.18,Summer/Off-Peak,Weekend,False,Neutral,1
2025-05-23,Mediterranean,67.39,289.05,Summer/Off-Peak,Weekend,False,Neutral,3
2025-05-23,Emirati,79.12,201.34,Summer/Off-Peak,Weekend,False,Neutral,2
2025-05-23,Seafood,78.37,255.45,Summer/Off-Peak,Weekend,False,Neutral,3
2025-05-24,Italian,61.23,122.84,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-24,Chinese,62.01,111.66,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-24,Indian,74.55,241.1,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-24,Mexican,50.0,122.7,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-24,French,77.62,351.48,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-24,Thai,75.68,192.45,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-05-24,Iranian,59.65,226.41,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-24,Mediterranean,83.65,425.74,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-05-24,Emirati,71.85,343.39,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-24,Seafood,88.88,311.03,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-25,Italian,56.48,135.57,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-25,Chinese,54.49,121.27,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-25,Indian,52.72,190.03,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-25,Mexican,50.0,101.32,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-25,French,55.74,224.59,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-25,Thai,68.27,229.09,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-05-25,Iranian,50.0,233.9,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-25,Mediterranean,66.74,247.69,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-25,Emirati,74.49,248.48,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-05-25,Seafood,57.18,296.51,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-26,Italian,55.52,231.0,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-26,Chinese,50.94,149.66,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-26,Indian,54.03,117.7,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-26,Mexican,56.47,142.14,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-26,French,61.61,288.72,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-26,Thai,50.0,98.18,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-26,Iranian,50.0,217.28,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-26,Mediterranean,66.31,208.24,Summer/Off-Peak,Weekday,False,Severe Heat Impact,2
2025-05-26,Emirati,51.38,247.34,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-26,Seafood,50.0,271.86,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-27,Italian,67.0,211.01,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-05-27,Chinese,51.24,162.78,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-27,Indian,54.54,170.95,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-27,Mexican,52.07,218.02,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-27,French,69.63,375.63,Summer/Off-Peak,Weekday,False,Favorable Weather,3
2025-05-27,Thai,50.0,170.62,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-27,Iranian,50.0,211.92,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-27,Mediterranean,70.79,258.97,Summer/Off-Peak,Weekday,False,Favorable Weather,3
2025-05-27,Emirati,53.49,317.2,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-27,Seafood,53.29,245.22,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-28,Italian,50.18,197.87,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-28,Chinese,59.78,186.24,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-28,Indian,50.0,214.48,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-28,Mexican,58.99,120.37,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-28,French,68.44,355.34,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-28,Thai,64.1,186.52,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-28,Iranian,56.21,100.29,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-28,Mediterranean,50.68,202.43,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-28,Emirati,51.89,232.37,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-28,Seafood,65.39,192.56,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-29,Italian,62.41,204.03,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-29,Chinese,50.0,234.43,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-29,Indian,58.4,196.8,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-29,Mexican,52.32,160.76,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-29,French,57.23,232.66,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-29,Thai,55.7,198.12,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-29,Iranian,50.57,112.17,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-29,Mediterranean,55.17,257.65,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-29,Emirati,58.19,311.21,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-29,Seafood,71.79,222.91,Summer/Off-Peak,Weekday,False,Severe Heat Impact,3
2025-05-30,Italian,59.91,243.48,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-30,Chinese,54.88,220.6,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-30,Indian,72.69,153.09,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-30,Mexican,55.82,123.92,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-30,French,80.98,228.95,Summer/Off-Peak,Weekend,False,Severe Heat Impact,5
2025-05-30,Thai,68.18,220.93,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-05-30,Iranian,78.43,237.98,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-30,Mediterranean,54.05,292.99,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-30,Emirati,80.03,332.53,Summer/Off-Peak,Weekend,False,Severe Heat Impact,6
2025-05-30,Seafood,66.15,277.66,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-05-31,Italian,69.83,122.92,Summer/Off-Peak,Weekend,False,Favorable Weather,1
2025-05-31,Chinese,60.14,249.42,Summer/Off-Peak,Weekend,False,Favorable Weather,1
2025-05-31,Indian,82.29,187.47,Summer/Off-Peak,Weekend,False,Favorable Weather,2
2025-05-31,Mexican,65.54,253.43,Summer/Off-Peak,Weekend,False,Favorable Weather,3
2025-05-31,French,81.08,228.24,Summer/Off-Peak,Weekend,False,Favorable Weather,6
2025-05-31,Thai,53.36,256.83,Summer/Off-Peak,Weekend,False,Favorable Weather,0
2025-05-31,Iranian,61.68,248.83,Summer/Off-Peak,Weekend,False,Favorable Weather,0
2025-05-31,Mediterranean,76.13,229.3,Summer/Off-Peak,Weekend,False,Favorable Weather,3
2025-05-31,Emirati,79.92,199.48,Summer/Off-Peak,Weekend,False,Favorable Weather,1
2025-05-31,Seafood,92.2,254.75,Summer/Off-Peak,Weekend,False,Favorable Weather,6
2025-06-01,Italian,67.08,103.99,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-01,Chinese,50.0,216.63,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-01,Indian,60.41,101.67,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-01,Mexican,54.87,140.17,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-01,French,52.66,244.36,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-01,Thai,55.74,126.51,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-01,Iranian,50.38,161.68,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-01,Mediterranean,63.41,287.99,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-01,Emirati,59.23,192.4,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-01,Seafood,73.57,205.35,Summer/Off-Peak,Weekday,False,Neutral,3
2025-06-02,Italian,65.0,135.07,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-02,Chinese,63.24,119.67,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-02,Indian,61.05,214.88,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-02,Mexican,50.0,140.14,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-02,French,69.72,358.96,Summer/Off-Peak,Weekday,False,Neutral,2
2025-06-02,Thai,58.1,120.84,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-02,Iranian,50.0,159.79,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-02,Mediterranean,74.6,282.19,Summer/Off-Peak,Weekday,False,Neutral,3
2025-06-02,Emirati,56.23,330.41,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-02,Seafood,63.67,272.7,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-03,Italian,50.0,147.29,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-03,Chinese,53.78,136.73,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-03,Indian,61.24,101.55,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-03,Mexican,62.95,233.77,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-03,French,50.06,375.04,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-03,Thai,50.0,128.21,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-03,Iranian,50.37,111.72,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-03,Mediterranean,54.97,197.56,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-03,Emirati,62.62,219.55,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-03,Seafood,60.31,316.53,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-04,Italian,50.0,121.62,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-04,Chinese,65.55,100.68,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,3
2025-06-04,Indian,50.0,190.63,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-04,Mexican,58.27,134.32,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-04,French,68.14,236.0,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-04,Thai,50.0,207.6,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-04,Iranian,50.0,145.81,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-04,Mediterranean,50.0,276.42,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-04,Emirati,64.39,227.22,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-04,Seafood,71.32,259.94,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,2
2025-06-05,Italian,53.75,153.4,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-05,Chinese,50.0,203.22,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-05,Indian,50.0,109.95,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-05,Mexican,63.4,134.15,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-05,French,70.65,226.25,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-05,Thai,60.74,202.78,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-05,Iranian,52.23,155.1,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-05,Mediterranean,64.26,287.1,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-05,Emirati,61.27,185.16,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-05,Seafood,68.85,300.4,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,2
2025-06-06,Italian,72.54,191.68,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-06,Chinese,64.09,147.59,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-06-06,Indian,71.43,185.38,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,2
2025-06-06,Mexican,60.09,209.43,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-06,French,65.3,380.1,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-06,Thai,63.13,226.97,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-06-06,Iranian,78.05,238.86,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,2
2025-06-06,Mediterranean,69.65,230.84,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,2
2025-06-06,Emirati,79.41,341.85,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-06-06,Seafood,77.44,286.34,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-06-07,Italian,76.74,217.03,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-06-07,Chinese,63.37,150.27,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-06-07,Indian,57.88,192.37,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-06-07,Mexican,58.65,162.17,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-06-07,French,60.01,386.21,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-06-07,Thai,67.05,145.04,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-06-07,Iranian,56.79,202.54,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-06-07,Mediterranean,82.22,309.7,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-06-07,Emirati,84.67,347.75,Summer/Off-Peak,Weekend,False,Severe Heat Impact,7
2025-06-07,Seafood,79.29,293.35,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-06-08,Italian,56.11,130.56,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-08,Chinese,54.93,104.2,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-08,Indian,52.01,108.74,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-08,Mexican,65.72,107.83,Summer/Off-Peak,Weekday,False,Neutral,3
2025-06-08,French,53.05,380.44,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-08,Thai,60.0,187.72,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-08,Iranian,52.47,192.74,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-08,Mediterranean,51.98,326.4,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-08,Emirati,54.29,287.41,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-08,Seafood,53.41,292.18,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-09,Italian,53.62,132.97,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-09,Chinese,62.66,194.25,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-09,Indian,55.18,135.33,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-09,Mexican,53.18,174.57,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-09,French,64.82,227.37,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-09,Thai,60.72,150.12,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-09,Iranian,50.0,122.7,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-09,Mediterranean,51.63,214.24,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-09,Emirati,60.86,328.09,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-09,Seafood,68.92,300.03,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,2
2025-06-10,Italian,59.89,233.6,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-10,Chinese,57.67,203.51,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-10,Indian,61.72,224.82,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-10,Mexican,64.78,171.13,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-10,French,51.36,348.82,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-10,Thai,50.0,119.57,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-10,Iranian,50.0,140.25,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-10,Mediterranean,62.19,226.62,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-10,Emirati,50.52,208.38,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-10,Seafood,62.53,260.11,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-11,Italian,63.54,107.47,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-11,Chinese,50.0,100.31,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-11,Indian,50.0,209.74,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-11,Mexican,50.0,195.77,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-11,French,57.13,225.65,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-11,Thai,50.0,218.82,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-06-11,Iranian,50.0,189.86,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-11,Mediterranean,64.57,265.03,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-11,Emirati,51.34,217.45,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-06-11,Seafood,69.17,262.47,Summer/Off-Peak,Weekday,False,Severe Heat Impact,3
2025-06-12,Italian,68.48,205.55,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-12,Chinese,50.0,155.04,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-06-12,Indian,65.29,152.12,Summer/Off-Peak,Weekday,False,Favorable Weather,3
2025-06-12,Mexican,68.11,161.14,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-06-12,French,50.0,211.09,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-12,Thai,50.89,197.28,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-06-12,Iranian,50.0,104.86,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-06-12,Mediterranean,63.36,274.12,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-06-12,Emirati,67.39,259.79,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-06-12,Seafood,66.01,221.38,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-13,Italian,50.36,118.2,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-13,Chinese,51.02,263.35,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-13,Indian,60.14,139.76,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-13,Mexican,50.75,189.45,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-13,French,85.27,327.9,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,2
2025-06-13,Thai,57.37,200.68,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-13,Iranian,50.31,256.68,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-06-13,Mediterranean,81.63,277.53,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,4
2025-06-13,Emirati,89.68,282.31,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-06-13,Seafood,88.53,205.48,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,7
2025-06-14,Italian,66.22,181.94,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-14,Chinese,53.5,179.96,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-06-14,Indian,77.33,139.0,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-06-14,Mexican,57.91,163.65,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-06-14,French,74.18,403.27,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-06-14,Thai,53.26,155.24,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-06-14,Iranian,59.06,229.23,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-06-14,Mediterranean,74.54,343.38,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,2
2025-06-14,Emirati,89.49,219.65,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-06-14,Seafood,71.91,331.8,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-06-15,Italian,65.04,130.13,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-15,Chinese,67.53,146.06,Summer/Off-Peak,Weekday,False,Neutral,3
2025-06-15,Indian,52.23,119.17,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-15,Mexican,50.0,226.79,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-15,French,50.39,205.46,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-15,Thai,53.47,137.29,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-15,Iranian,50.0,225.88,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-15,Mediterranean,57.26,245.47,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-15,Emirati,69.99,180.14,Summer/Off-Peak,Weekday,False,Neutral,1
2025-06-15,Seafood,59.6,188.7,Summer/Off-Peak,Weekday,False,Neutral,0
2025-06-16,Italian,50.0,109.92,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-16,Chinese,63.55,115.81,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-16,Indian,53.68,202.54,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-16,Mexican,50.0,192.46,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-16,French,66.28,369.11,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-16,Thai,60.08,150.92,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-16,Iranian,50.43,243.37,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-16,Mediterranean,50.0,223.35,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-16,Emirati,51.73,275.12,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-16,Seafood,54.6,275.65,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-17,Italian,50.0,166.66,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-17,Chinese,50.0,149.39,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-17,Indian,51.18,240.0,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-17,Mexican,64.14,204.57,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-17,French,50.0,307.32,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-17,Thai,64.92,204.42,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-17,Iranian,50.0,154.15,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-17,Mediterranean,50.0,259.64,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-17,Emirati,60.58,264.06,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-06-17,Seafood,71.65,295.51,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,2
2025-06-18,Italian,50.0,149.63,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-18,Chinese,50.0,200.4,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-18,Indian,64.34,152.97,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-06-18,Mexican,53.73,229.79,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-06-18,French,54.19,348.99,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-06-18,Thai,57.29,167.81,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-18,Iranian,50.0,122.59,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-18,Mediterranean,50.75,235.13,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-18,Emirati,73.61,313.98,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-06-18,Seafood,79.01,282.05,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-06-19,Italian,50.0,167.4,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-06-19,Chinese,59.26,130.09,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
